Batch Size: 128	Seq Len: 32
Testing Category: BT	Threshold: 0.05
Training Size: 20121	Validation Size: 5031
2019-02-25 19:11:21.918668
~~ Training / Validation ~~
Epoch: 0 Average Training Accuracy: 0.259493670886076
Average Training Loss: 1.6447449979148334
Epoch: 0 Average Validation Accuracy: 0.3070960047704234
Average Validation Loss: 1.6588522374629975
Epoch: 10 Average Training Accuracy: 0.25316455696202533
Average Training Loss: 1.5113393562504007
Epoch: 10 Average Validation Accuracy: 0.3263764659113496
Average Validation Loss: 1.606496800482273
Epoch: 20 Average Training Accuracy: 0.30379746835443033
Average Training Loss: 1.5017768716133093
Epoch: 20 Average Validation Accuracy: 0.31604054859868813
Average Validation Loss: 1.6147487998008727
Epoch: 30 Average Training Accuracy: 0.32278481012658233
Average Training Loss: 1.4989620401889463
Epoch: 30 Average Validation Accuracy: 0.33333333333333337
Average Validation Loss: 1.6051733292639256
Epoch: 40 Average Training Accuracy: 0.42405063291139244
Average Training Loss: 1.4979601012000554
Epoch: 40 Average Validation Accuracy: 0.32856290995825876
Average Validation Loss: 1.5990862488746642
Number of Testing Enumerations: 7900
2019-02-28 23:16:42.453993
~~ Testing ~~
Video: qqR6AEXwxoQ	Size: 568
"Ground Truth: [0.32 0.32 0.32 0.32 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36
 0.36 0.36 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27
 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.28 0.28
 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.29 0.29 0.29 0.29
 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.26 0.26 0.26 0.26 0.26 0.26
 0.26 0.26 0.26 0.26 0.26 0.26 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.25 0.25 0.25 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29
 0.29 0.29 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28
 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.28 0.28
 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28
 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37
 0.37 0.37 0.37 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36
 0.36 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.38
 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.36 0.36 0.36
 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.24 0.24 0.24 0.24 0.24
 0.24 0.24 0.24 0.24 0.24 0.24 0.24 0.28 0.28 0.28 0.28 0.28 0.28 0.28
 0.28 0.28 0.28 0.28 0.28 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26
 0.26 0.26 0.26 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27
 0.27 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.26
 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.31 0.31 0.31
 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.79 0.79 0.79 0.79 0.79
 0.79 0.79 0.79 0.79 0.79 0.79 0.79 0.47 0.47 0.47 0.47 0.47 0.47 0.47
 0.47 0.47 0.47 0.47 0.47 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54
