Batch Size: 512	Seq Len: 64
Testing Category: VU	Threshold: 0.1
Training Size: 18818	Validation Size: 4705
2019-03-04 06:31:54.574554
~~ Training / Validation ~~
Epoch: 0 Average Training Accuracy: tensor(0.4864)
Average Training Loss: 15.373654494414458
Epoch: 0 Average Validation Accuracy: tensor(0.6043)
Average Validation Loss: 5.89428323507309
Epoch: 10 Average Training Accuracy: tensor(0.6035)
Average Training Loss: 6.34672668817881
Epoch: 10 Average Validation Accuracy: tensor(0.6011)
Average Validation Loss: 5.777356767654419
Epoch: 20 Average Training Accuracy: tensor(0.6025)
Average Training Loss: 6.3494753322085815
Epoch: 20 Average Validation Accuracy: tensor(0.6028)
Average Validation Loss: 5.768620645999908
Epoch: 30 Average Training Accuracy: tensor(0.6030)
Average Training Loss: 6.347638568362674
Epoch: 30 Average Validation Accuracy: tensor(0.5977)
Average Validation Loss: 5.782333660125732
Epoch: 40 Average Training Accuracy: tensor(0.6015)
Average Training Loss: 6.356219845849115
Epoch: 40 Average Validation Accuracy: tensor(0.6043)
Average Validation Loss: 5.7547625541687015
Epoch: 49 Average Training Accuracy: tensor(0.6024)
Average Training Loss: 6.3429763381545605
Epoch: 49 Average Validation Accuracy: tensor(0.6057)
Average Validation Loss: 5.774663889408112
Number of Testing Enumerations: 1850
2019-03-06 16:21:46.709686
~~ Testing ~~
Video: HT5vyqe0Xaw	Size: 535
"Ground Truth: [0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.27 0.27 0.27 0.27 0.27 0.27 0.27
 0.27 0.27 0.27 0.27 0.27 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.25 0.25 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37
 0.37 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.42
 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.26 0.26 0.26
 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.26 0.25 0.25 0.25 0.25 0.25
 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.32 0.32 0.32 0.32 0.32 0.32 0.32
 0.32 0.32 0.32 0.32 0.32 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34
 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34
 0.34 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.36 0.36 0.36
 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.51 0.51 0.51 0.51 0.51
 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.39 0.39 0.39 0.39 0.39 0.39 0.39
 0.39 0.39 0.39 0.39 0.39 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.51
 0.51 0.51 0.51 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54
 0.54 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.52
 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.37 0.37 0.37
 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.34 0.34 0.34 0.34 0.34
 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.46 0.46 0.46 0.46 0.46 0.46 0.46
 0.46 0.46 0.46 0.46 0.46 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43
 0.43 0.43 0.43 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53
 0.53 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.43
 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.6  0.6  0.6
 0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.6  0.61 0.61 0.61 0.61 0.61
 0.61 0.61 0.61 0.61 0.61 0.61 0.61 0.42 0.42 0.42 0.42 0.42 0.42 0.42
 0.42 0.42 0.42 0.42 0.42 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31
 0.31 0.31 0.31 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.39
 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.56 0.56 0.56 0.56 0.56 0.56 0.56
 0.56 0.56 0.56 0.56 0.56 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58
 0.58 0.58 0.58 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.37 0.37 0.37 0.37 0.37
 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.38 0.38 0.38 0.38 0.38 0.38 0.38
 0.38 0.38 0.38 0.38 0.38 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4 ]"
"Generated: [0.39272436 0.39212516 0.39091983 0.3946206  0.39512864 0.39645404
 0.3961361  0.39482933 0.39442554 0.39109778 0.39212626 0.38870618
 0.39474067 0.38236967 0.38999447 0.39264083 0.3938782  0.38858363
 0.3875891  0.38855955 0.38651693 0.39149326 0.39054114 0.3909983
 0.393605   0.39316908 0.39215532 0.39424375 0.39684594 0.39815426
 0.39859647 0.39676744 0.39583993 0.39326933 0.38956395 0.38882253
 0.38444555 0.3914919  0.3892237  0.3928987  0.39123788 0.3896199
 0.386794   0.38443744 0.38657022 0.38963488 0.3889405  0.38632053
 0.38172832 0.38143942 0.38263968 0.38048553 0.38182816 0.3831152
 0.39233845 0.3905877  0.39128146 0.39670855 0.38918692 0.3913169
 0.39640746 0.3897591  0.39342692 0.3973265  0.3894437  0.3890702
 0.39395252 0.39462468 0.39605343 0.39587027 0.39448476 0.39429355
 0.3909836  0.3920674  0.38828167 0.39451122 0.3822586  0.38990963
 0.39248857 0.39346945 0.3882236  0.38748547 0.38853252 0.38650206
 0.39146653 0.39052826 0.39097878 0.39359698 0.3931648  0.39215457
 0.39424336 0.39684567 0.39815408 0.3985964  0.39676738 0.39583984
 0.39326927 0.3895639  0.38882247 0.3844455  0.3914919  0.3892237
 0.39289865 0.39123788 0.3896199  0.386794   0.38443744 0.38657022
 0.38963488 0.3889405  0.38632053 0.38172832 0.38143942 0.38263968
 0.38048553 0.3818282  0.3831152  0.3923386  0.39058784 0.3912816
 0.39670962 0.3891873  0.391317   0.39640746 0.3897591  0.39342695
 0.3973265  0.39715266 0.38740087 0.3928962  0.39407018 0.39577115
 0.39563644 0.39444712 0.39419472 0.3909341  0.39203265 0.3883007
 0.39452016 0.3822322  0.38990533 0.39241642 0.39328152 0.3880535
 0.3874378  0.38852164 0.3864973  0.39150733 0.39055902 0.39098528
 0.39360437 0.39316458 0.39215434 0.39424345 0.39684576 0.39815408
 0.3985964  0.39676738 0.3958399  0.39326927 0.38956386 0.38882247
 0.3844454  0.3914919  0.3892237  0.39289865 0.39123788 0.3896199
 0.386794   0.38443744 0.38657022 0.38963488 0.3889405  0.38632053
 0.38172832 0.38143942 0.38263968 0.38048553 0.3818282  0.3831152
 0.3923387  0.390588   0.3912816  0.3967101  0.38918743 0.391317
 0.39640746 0.3897591  0.39342695 0.3973265  0.39715266 0.3933991
 0.39144808 0.39313576 0.39519444 0.3952148  0.39417154 0.39401993
 0.3908031  0.3919448  0.3880076  0.3943224  0.3822075  0.38989115
 0.3923206  0.393055   0.38782516 0.38736752 0.3885044  0.3864891
 0.3915263  0.39058268 0.3909863  0.39361006 0.39316356 0.3921539
 0.39424342 0.39684576 0.39815402 0.39859638 0.39676732 0.39583984
 0.39326927 0.38956386 0.38882247 0.3844454  0.3914919  0.3892237
 0.3928987  0.39123788 0.3896199  0.386794   0.38443744 0.38657022
 0.38963488 0.3889405  0.38632053 0.38172832 0.38143942 0.3826397
 0.38048553 0.3818282  0.3831152  0.39233884 0.39058807 0.39128166
 0.3967105  0.38918754 0.391317   0.39640746 0.3897591  0.393427
 0.3973265  0.39715266 0.3933991  0.39294034 0.39150554 0.39457646
 0.39495596 0.39420772 0.39399555 0.39083737 0.3919561  0.38792577
 0.39425427 0.3821853  0.38985115 0.3921448  0.3924675  0.3870254
 0.38702685 0.38840622 0.38644126 0.39152756 0.3906048  0.3909799
 0.39361367 0.3931606  0.3921528  0.3942432  0.3968456  0.3981538
 0.39859632 0.39676723 0.39583978 0.39326927 0.38956386 0.3888224
 0.38444528 0.39149186 0.3892237  0.3928987  0.39123788 0.38961992
 0.386794   0.38443744 0.38657022 0.38963488 0.3889405  0.38632053
